id,name,valence,year,acousticness,danceability,duration_ms,energy,explicit,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,user
6gxqFnRudA7OAgmwwonkcP,Love de toi,0.539,2024,0.531,0.718,202667,0.67,1,0.0,8,0.103,-6.431,1,67,0.0504,129.972,user_22
18vXApRmJSgQ6wG2ll9AOg,RAPSTAR,0.437,2021,0.41,0.789,165926,0.536,1,0.0,6,0.129,-6.862,1,81,0.242,81.039,user_22
4FyesJzVpA39hbYvcseO2d,Just Wanna Rock,0.0385,2022,0.0652,0.486,123891,0.545,1,0.00474,11,0.0642,-7.924,1,81,0.0336,150.187,user_22
1n0uo2A19rtZn5L2bcvOtu,L's,0.318,2024,0.0698,0.87,117200,0.501,1,0.0,10,0.139,-9.871,0,71,0.454,150.012,user_22
1llzRvV9QpuNHjPu0rVQSp,There I Go (feat. J. Cole & Mike WiLL Made-It),0.572,2023,0.00209,0.852,172376,0.735,1,0.0,5,0.103,-3.6,1,61,0.161,90.505,user_22
6EbVuwU7EnKeF2hdpViXCH,Die Young (feat. 347aidan),0.675,2022,0.827,0.808,148817,0.582,1,0.0,11,0.111,-6.26,1,72,0.338,77.471,user_22
0K55ldOka1q2n10pRLSTvs,Tiki Taka,0.732,2024,0.432,0.909,165353,0.756,0,0.000357,2,0.0719,-5.377,1,73,0.184,102.68,user_22
5IN2qvFpISNge4Bed3fJz4,Why Would I?,0.526,2023,0.51,0.768,119172,0.881,1,0.0,10,0.127,-2.995,0,50,0.305,144.979,user_22
7Bpx2vsWfQFBACRz4h3IqH,family ties (with Kendrick Lamar),0.144,2021,0.00575,0.711,252070,0.611,1,0.0,1,0.231,-5.453,1,75,0.329,134.14,user_22
4xhsWYTOGcal8zt0J161CU,Lovin On Me,0.606,2023,0.0026,0.943,138411,0.558,1,2.19e-06,2,0.0937,-4.911,1,99,0.0568,104.983,user_22
42VsgItocQwOQC3XWZ8JNA,FE!N (feat. Playboi Carti),0.201,2023,0.0316,0.569,191701,0.882,1,0.0,3,0.142,-2.777,0,93,0.06,148.038,user_23
3w0w2T288dec0mgeZZqoNN,CARNIVAL,0.311,2024,0.189,0.594,264324,0.811,1,0.0,1,0.339,-5.746,1,88,0.159,148.144,user_23
52eIcoLUM25zbQupAZYoFh,redrum,0.246,2024,0.00529,0.624,270698,0.74,1,0.000224,2,0.5,-8.445,1,97,0.0481,172.089,user_23
2yrEBYkFqRcT65jRXnIICU,Shampoo,0.565,2024,0.177,0.825,131213,0.7,1,0.0,1,0.111,-4.977,0,0,0.4,175.965,user_23
7aqfrAY2p9BUSiupwk3svU,First Person Shooter (feat. J. Cole),0.248,2023,0.0277,0.47,247444,0.64,1,0.0,2,0.382,-7.779,1,89,0.32,163.92,user_23
5C8h9PY9oTneqJihbn10NB,soak city (do it),0.233,2023,0.258,0.836,122321,0.409,1,4.92e-06,9,0.242,-14.189,1,79,0.188,101.931,user_23
6vN77lE9LK6HP2DewaN6HZ,Yes Indeed,0.562,2018,0.0355,0.963,142273,0.346,1,0.0,5,0.108,-9.309,0,85,0.53,119.957,user_23
1udwFobQ1JoOdWPQrp2b6u,Surround Sound (feat. 21 Savage & Baby Tate),0.471,2022,0.173,0.575,229938,0.56,1,0.0,5,0.257,-7.302,1,94,0.478,75.956,user_23
5tEaVciE2GnR28aN6W9cLS,FUK SUMN,0.438,2024,0.127,0.774,209577,0.818,1,0.0,4,0.0529,-2.825,0,83,0.145,142.084,user_23
0vjeOZ3Ft5jvAi9SBFJm1j,Superhero (Heroes & Villains) [with Future & Chris Brown],0.492,2022,0.152,0.526,182667,0.606,1,2.36e-06,5,0.194,-5.3,0,89,0.259,116.622,user_23
5BbdKBZO0TH0GhfxUfyhL9,Freestyle,0.255,2017,0.217,0.877,162053,0.517,1,0.0,2,0.143,-5.426,0,85,0.0706,119.996,user_23
2Gk6fi0dqt91NKvlzGsmm7,SAY MY GRACE (feat. Travis Scott),0.476,2023,0.0585,0.773,173253,0.635,1,0.0,10,0.132,-5.06,1,83,0.0452,121.879,user_23
5Se32hEA9raeboZerywxka,You Broke My Heart,0.276,2023,0.203,0.465,230709,0.7,1,0.0,10,0.299,-5.163,0,84,0.0893,120.854,user_23
7sTyAjxDXq9afwfSQy6D0s,Bandit,0.109,2024,0.00113,0.671,147744,0.615,1,1.3e-06,1,0.211,-9.593,1,87,0.0955,130.031,user_23
5gzEL5O1ubbtIHUhLkSMTz,Loop Hole (feat. 21 Savage),0.491,2023,0.00412,0.746,151182,0.549,1,1.02e-06,9,0.331,-7.459,1,79,0.348,164.928,user_23
1oaV97SzklGWVLi9LdW4Hf,Point Em Out (with DaBaby),0.376,2024,0.034,0.844,133984,0.626,1,0.0,0,0.123,-5.677,1,74,0.281,166.044,user_23
2K7sv1mno9PvbXVBpqvSKn,sneaky,0.312,2024,0.000375,0.742,201672,0.686,1,0.00459,9,0.147,-7.527,1,84,0.149,155.036,user_23
6mtjo5kIHKlboGE84lf1FJ,Need It,0.897,2020,0.0313,0.852,195681,0.745,1,0.0,11,0.0824,-3.667,0,75,0.171,148.007,user_23
6pcywuOeGGWeOQzdUyti6k,Glock In My Lap,0.202,2020,0.00574,0.847,193591,0.733,1,1.04e-05,10,0.151,-6.439,0,88,0.16,130.029,user_23
3LdP8uDwQ1NVwNCrb8I32K,Somethin' (feat. Sexyy Red),0.36,2024,0.000799,0.749,149246,0.717,1,0.0,8,0.16,-4.739,1,67,0.328,159.987,user_23
5ezBNotZ831KDvrtVtn1nI,Wassam Baby (feat. Lil Wayne),0.512,2024,0.00223,0.518,133000,0.624,1,0.0141,4,0.149,-4.529,1,70,0.245,175.123,user_23
2qvc0vB4AAW39DR9j6vXa1,THE REV3NGE,0.44,2022,0.0205,0.665,147213,0.846,1,0.0,8,0.157,-3.874,1,68,0.0686,130.946,user_23
0r0KV3E7CjM0F5gH6Ku9Hf,Left Right,0.81,2024,0.0334,0.689,196458,0.833,1,0.0,0,0.195,-3.9,1,59,0.275,140.034,user_23
72v1J97VEDEoAq66SQW0yh,Entrapreneur,0.765,2023,0.314,0.724,142315,0.711,1,0.0,7,0.169,-8.152,0,77,0.274,142.938,user_23
4ZT0wGKwlJRjpMUuwZVy3p,Daylight,0.0667,2023,0.0149,0.566,164143,0.564,1,0.0,10,0.104,-7.88,0,76,0.277,139.92,user_23
4rXLjWdF2ZZpXCVTfWcshS,fukumean,0.22,2023,0.119,0.847,125040,0.622,1,0.0,1,0.285,-6.747,0,92,0.0903,130.001,user_23
67nepsnrcZkowTxMWigSbb,MELTDOWN (feat. Drake),0.397,2023,0.012,0.557,246134,0.774,1,0.0,7,0.396,-5.275,0,87,0.351,111.975,user_23
5u8m1YQAVoyu5k81b5DWvr,Family Freestyle,0.289,2023,0.00133,0.613,215122,0.685,1,0.0,4,0.296,-6.795,1,65,0.292,163.994,user_23
1xWkeSPhf3bZqHY7Ncz8vp,500lbs,0.485,2023,0.134,0.731,144390,0.667,1,0.0,7,0.114,-7.928,0,83,0.0815,123.042,user_23
1EJIcDYXwSqipW5dFe4uJz,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),0.227,2021,0.000866,0.477,236524,0.727,1,0.0,2,0.108,-4.053,1,78,0.286,150.062,user_23
7M1kT1qfYZjE8L2Bik8eUO,Luv 4 My Block,0.618,2023,0.254,0.728,81515,0.781,1,0.000112,7,0.351,-5.671,1,73,0.365,141.079,user_23
5Z8HZM6iQMhhqyPcCGY5g9,Hot (feat. Gunna),0.559,2019,0.063,0.855,193027,0.651,1,0.0,0,0.0772,-8.044,0,73,0.235,111.997,user_23
1tkipCYkIgti8f1tqjfcWe,Ambition For Cash,0.576,2021,0.0115,0.841,143480,0.732,1,2.18e-05,7,0.136,-5.186,0,68,0.19,149.012,user_23
4daEMLSZCgZ2Mt7gNm2SRa,Flooded The Face,0.393,2023,0.492,0.64,192727,0.609,1,2.47e-06,1,0.152,-7.714,0,77,0.304,131.889,user_23
6ulEymrJ2Azx1uo3YHSE5w,Bent,0.239,2023,0.379,0.862,170268,0.621,1,0.0,2,0.415,-7.423,1,79,0.283,124.081,user_23
15hJmqqEtASVXl6sM7i4UF,trademark usa,0.0661,2021,0.107,0.615,270671,0.6,1,1.61e-06,10,0.283,-5.62,1,74,0.27,130.027,user_23
1o8NmBVhT1PeADJhmAi7vZ,Off The Court (with Polo G & Einer Bankz),0.475,2023,0.0736,0.719,193938,0.621,1,0.0,8,0.15,-7.101,1,67,0.336,76.843,user_23
1kwPxt35W7cG3rryxR48PO,Johnny Dang (with Paul Wall & DRODi),0.754,2023,0.416,0.971,192000,0.671,1,0.0,10,0.128,-5.26,0,74,0.154,119.965,user_23
2VjOTvl50tscmc0RDjPdr2,UK Rap,0.697,2023,0.339,0.92,198027,0.682,1,2.08e-06,1,0.112,-4.82,1,77,0.368,140.071,user_23
1BmI4EYdfzbg8DlV6pHYrY,Peaches & Eggplants (feat. Latto & Sexyy Red),0.559,2023,0.00933,0.908,217213,0.561,1,0.0,4,0.111,-7.683,0,69,0.301,146.018,user_23
34tz0eDhGuFErIuW3q4mPX,On BS,0.329,2022,0.0201,0.841,261544,0.358,1,0.0,9,0.39,-8.368,1,79,0.591,158.014,user_23
2YIIpDEKJv6OUc7u9tVT7I,Cut U Off,0.612,2023,0.0576,0.783,203164,0.609,1,8.54e-06,6,0.166,-7.222,0,65,0.159,77.556,user_23
293QwzG48nRXlqk5lGDUbw,Keep It Low (feat. Future),0.168,2023,0.0175,0.786,142452,0.698,1,0.0,1,0.194,-4.697,1,71,0.0976,154.954,user_23
4EzkcqltSOxYE2lstuLOFs,Pull Up (feat. 21 Savage),0.515,2023,0.195,0.939,133000,0.521,1,0.0,1,0.201,-7.468,1,74,0.379,124.995,user_23
1IzJxbARcQrOWMZgPw1PNj,Go Hard,0.274,2023,0.0178,0.849,217610,0.581,1,0.0,6,0.092,-5.464,0,72,0.261,142.015,user_23
2eN0rxTtgxKkmVCNgizayr,Greatness,0.919,2023,0.0732,0.825,185001,0.718,1,0.000157,1,0.142,-2.896,1,64,0.0518,139.983,user_23
5m0yZ33oOy0yYBtdTXuxQe,Low Down,0.154,2020,0.0354,0.962,144652,0.619,1,0.0,10,0.083,-5.562,0,81,0.405,127.958,user_23
4FpgCVHDfwcHQ17hJ9SyuL,Motion God,0.616,2023,0.0063,0.85,142437,0.761,1,0.0,11,0.12,-5.923,1,69,0.275,155.039,user_23
0FA4wrjDJvJTTU8AepZTup,Watch This - ARIZONATEARS Pluggnb Remix,0.355,2023,0.0103,0.686,163139,0.897,1,0.103,11,0.153,-7.18,0,84,0.0386,129.975,user_23
1xzBco0xcoJEDXktl7Jxrr,Mo Bamba,0.261,2018,0.194,0.729,183907,0.625,1,0.00986,4,0.248,-5.266,1,81,0.0315,146.034,user_23
4FyesJzVpA39hbYvcseO2d,Just Wanna Rock,0.0385,2022,0.0652,0.486,123891,0.545,1,0.00474,11,0.0642,-7.924,1,81,0.0336,150.187,user_23
2A0G0bPmlkUXUbvWqrAXzg,Not Finished,0.0855,2022,0.0123,0.785,163454,0.524,1,0.0,1,0.365,-7.004,1,69,0.122,142.007,user_23
2i2qDe3dnTl6maUE31FO7c,Mad Max,0.68,2022,0.0212,0.898,153600,0.64,1,0.0,5,0.0919,-8.796,0,69,0.255,149.988,user_23
52NGJPcLUzQq5w7uv4e5gf,Private Landing (feat. Justin Bieber & Future),0.435,2023,0.0846,0.843,238253,0.669,1,1.28e-05,1,0.105,-4.105,0,83,0.0639,136.979,user_23
0HrWshW3SuFJ6nKS9ba9Mh,Vette Motors,0.227,2022,0.0298,0.83,173419,0.644,1,0.0,10,0.11,-5.431,0,71,0.407,155.103,user_23
5cx7vkF8BQ0iOsVpfvZbnz,Sleazy Flow (with Lil Baby) - Remix,0.178,2022,0.2,0.869,161355,0.298,1,0.0,2,0.0753,-12.076,1,69,0.386,77.47,user_23
6755DFiZ7CWe2WMdTGW5C1,Ski,0.883,2021,0.017,0.953,152333,0.621,1,0.0,8,0.0398,-7.638,0,69,0.221,123.016,user_23
29TPjc8wxfz4XMn21O7VsZ,Sky,0.565,2020,0.258,0.785,193234,0.903,1,0.0,2,0.169,-4.184,1,86,0.21,139.98,user_23
3QFInJAm9eyaho5vBzxInN,family ties (with Kendrick Lamar),0.144,2021,0.00588,0.711,252262,0.611,1,0.0,1,0.23,-5.453,1,84,0.33,134.093,user_23
2bPI4TKM4oTxl2SijUXM2J,AHHH HA,0.519,2022,0.000114,0.676,186538,0.61,1,1.73e-06,1,0.191,-9.185,1,65,0.273,156.005,user_23
6cIWZnJZidKcqGuArAUABr,I'M ON ONE (feat. Drake),0.113,2022,0.0103,0.773,236187,0.707,1,1.04e-05,11,0.296,-5.71,1,61,0.0568,76.977,user_23
0YrKSfpvflYnLSBd4Jtu6J,Time Today,0.327,2021,0.0458,0.912,136900,0.608,1,0.0,1,0.248,-7.686,1,75,0.397,136.994,user_23
4Iedi94TIaB2GGb1nMB68v,On Me,0.483,2020,0.00327,0.856,135960,0.564,1,0.0,6,0.134,-6.295,0,78,0.392,77.972,user_23
0P2P1AxcRYhiZvoF5MyRmM,Rumors (feat. Lil Durk),0.416,2022,0.0499,0.688,185856,0.842,1,0.0,2,0.241,-4.211,1,68,0.264,159.897,user_23
4A8cWXxKfIL3lAyUDzXbCF,Super Gremlin,0.106,2021,0.00265,0.825,200548,0.414,1,0.0,2,0.357,-6.634,1,74,0.144,72.993,user_23
3KNxJvz0dM6aPb6bVJdyKi,We Set The Trends (feat. Migos & ‎Juelz Santana) - Remix,0.757,2022,0.0771,0.801,217815,0.794,1,0.0,6,0.204,-4.674,0,60,0.315,119.044,user_23
4eNOLmx8r2IJAVKvBBL1jv,Headshot (feat. Polo G & Fivio Foreign),0.395,2021,0.0802,0.808,144349,0.639,1,0.0,1,0.15,-7.266,0,76,0.279,118.0,user_23
7JuHVG3qQKQKxC4doneXVW,Back in Blood (feat. Lil Durk),0.831,2020,0.151,0.759,184490,0.538,1,0.0,8,0.126,-8.256,0,71,0.384,146.933,user_23
26UxwWl9xCb83OynXELJcL,Masterpiece,0.436,2021,0.0299,0.781,181714,0.726,1,0.0,0,0.093,-4.213,1,69,0.0836,139.988,user_23
5SWnsxjhdcEDc7LJjq9UHk,Runnin,0.415,2020,0.00748,0.819,195906,0.626,1,0.101,10,0.167,-4.574,0,85,0.202,143.01,user_23
2MbdDtCv5LUVjYy9RuGTgC,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",0.835,2020,0.0631,0.904,227478,0.723,1,0.0,11,0.185,-5.224,0,74,0.26,145.013,user_23
3nS9a01VvXHQriLqJYwRqG,DOLLAZ ON MY HEAD (feat. Young Thug),0.161,2020,0.114,0.825,197760,0.458,1,0.0,0,0.102,-7.47,1,73,0.0577,145.115,user_23
6gxKUmycQX7uyMwJcweFjp,We Paid (feat. 42 Dugg),0.564,2020,0.135,0.926,181929,0.542,1,0.0,1,0.0877,-5.064,1,77,0.293,135.14,user_23
0lSZh5W0wDeurkGzLYY6hf,Turks (feat. Travis Scott),0.389,2020,0.0827,0.893,161377,0.618,1,0.0,7,0.542,-4.425,0,66,0.112,119.099,user_23
3GdWfmQBiiJrDUvSZS1bGv,Never Sleep (with Lil Baby feat. Travis Scott),0.501,2022,0.00639,0.819,185786,0.651,1,0.0,1,0.122,-5.829,1,67,0.169,139.957,user_23
3w0w2T288dec0mgeZZqoNN,CARNIVAL,0.311,2024,0.189,0.594,264324,0.811,1,0.0,1,0.339,-5.746,1,88,0.159,148.144,user_24
52eIcoLUM25zbQupAZYoFh,redrum,0.246,2024,0.00529,0.624,270698,0.74,1,0.000224,2,0.5,-8.445,1,97,0.0481,172.089,user_24
7sTyAjxDXq9afwfSQy6D0s,Bandit,0.109,2024,0.00113,0.671,147744,0.615,1,1.3e-06,1,0.211,-9.593,1,87,0.0955,130.031,user_24
5GCU2LJWPzoP8Q6nexs61z,Let's Go,0.303,2023,0.00172,0.673,139867,0.526,1,0.0,8,0.3,-7.612,1,83,0.0677,75.505,user_24
5tEaVciE2GnR28aN6W9cLS,FUK SUMN,0.438,2024,0.127,0.774,209577,0.818,1,0.0,4,0.0529,-2.825,0,83,0.145,142.084,user_24
7aqfrAY2p9BUSiupwk3svU,First Person Shooter (feat. J. Cole),0.248,2023,0.0277,0.47,247444,0.64,1,0.0,2,0.382,-7.779,1,89,0.32,163.92,user_24
2yUzr8Sr6ldG8vmHhZwTnz,née-nah,0.318,2024,0.00495,0.678,220584,0.758,1,0.0,1,0.57,-6.524,1,90,0.227,165.423,user_24
2Adxpr1j5lSihOCsmIfflJ,GET OFF ME (with Travis Scott),0.0585,2024,0.0185,0.78,215240,0.41,1,0.0,5,0.153,-8.164,1,80,0.0451,121.919,user_24
1udwFobQ1JoOdWPQrp2b6u,Surround Sound (feat. 21 Savage & Baby Tate),0.471,2022,0.173,0.575,229938,0.56,1,0.0,5,0.257,-7.302,1,94,0.478,75.956,user_24
57wp7VFnV8X0pSVnYArGeJ,Whatever She Wants,0.431,2024,0.102,0.82,161342,0.487,1,0.0,9,0.0803,-7.358,0,79,0.0959,96.028,user_24
779jpZikRmH99DiSVpwCHD,soak city (do it),0.257,2023,0.0658,0.861,123548,0.694,1,0.0,9,0.286,-6.358,1,77,0.187,101.919,user_24
2yrEBYkFqRcT65jRXnIICU,Shampoo,0.565,2024,0.177,0.825,131213,0.7,1,0.0,1,0.111,-4.977,0,0,0.4,175.965,user_24
00p23Uw776hxaIGNWL9S1Y,Himothy,0.246,2024,0.0949,0.78,159749,0.687,1,8.7e-05,2,0.286,-6.039,1,0,0.244,143.931,user_24
7gM0bjWc2LpgZTihy4U18P,Old Days,0.573,2024,0.193,0.606,195313,0.603,1,0.0,1,0.107,-9.668,1,0,0.512,80.441,user_24
5gzEL5O1ubbtIHUhLkSMTz,Loop Hole (feat. 21 Savage),0.491,2023,0.00412,0.746,151182,0.549,1,1.02e-06,9,0.331,-7.459,1,79,0.348,164.928,user_24
6uTPdRrEDeH8Fyg5L5qmeU,Never Lose Me,0.0743,2023,0.0504,0.781,125902,0.567,1,0.0,1,0.0981,-7.857,1,93,0.0969,121.964,user_24
5NAOhPAZ57eFAXr3qatS6i,Breathe,0.106,2024,0.0275,0.771,170847,0.541,1,0.881,11,0.105,-13.0,1,78,0.0612,118.064,user_24
27sKtH0PZpASkN8H3ZJOQf,I Will,0.742,2024,0.236,0.731,149500,0.734,1,4.7e-05,10,0.381,-4.843,0,0,0.154,87.996,user_24
6wsqVwoiVH2kde4k4KKAFU,I KNOW ?,0.817,2023,0.0186,0.927,211582,0.619,1,0.0,5,0.104,-4.441,0,93,0.0539,117.995,user_24
6imvV0Qnsvi94rx1AatykZ,Where They At,0.534,2024,0.0131,0.51,173862,0.627,1,1.59e-06,10,0.358,-5.322,0,0,0.315,162.45,user_24
69phA1R4gmQsBFRQ3INW8C,ONE CALL,0.253,2023,0.00617,0.65,121399,0.539,1,2.67e-05,1,0.114,-7.281,1,86,0.0561,158.105,user_24
6x9pCndnXEoea0CMcfjs9W,n.h.i.e.,0.155,2024,0.093,0.818,143719,0.512,1,0.0441,5,0.11,-9.056,0,88,0.0926,131.967,user_24
04CyMEHliadfQWMUJb1w99,BURN,0.736,2024,0.0157,0.6,111458,0.885,1,6.02e-06,11,0.856,-6.21,0,84,0.393,105.003,user_24
1nQaTUDJ7Rc4yOvZmg9Ozr,Mmhmm,0.962,2023,0.028,0.93,119016,0.682,1,0.0,9,0.129,-8.799,1,80,0.331,126.003,user_24
6uFG0BRd3BaonWjEGuHYAh,As We Speak (feat. Drake),0.0395,2024,0.145,0.384,240916,0.513,1,0.0,2,0.874,-10.749,1,70,0.049,130.244,user_24
5ZDIwpR2JMwuRM8xumtmxn,Down With Me,0.471,2024,0.112,0.712,120035,0.588,1,0.0,9,0.21,-5.332,0,79,0.0543,114.929,user_24
6t5LP8XVNaAXjVJIBxHpZz,Something Ether,0.418,2024,0.0349,0.777,131948,0.925,1,0.0,9,0.324,-3.318,1,0,0.271,132.086,user_24
2YSzYUF3jWqb9YP9VXmpjE,IDGAF (feat. Yeat),0.138,2023,0.0464,0.663,260111,0.67,1,8.92e-05,8,0.205,-8.399,1,92,0.271,136.952,user_24
3ScMs95OaNlkrZuRe7gyYa,PISTOL PACCIN,0.833,2023,0.0195,0.831,149449,0.793,1,0.0,1,0.259,-4.127,1,81,0.369,144.967,user_24
6ulEymrJ2Azx1uo3YHSE5w,Bent,0.239,2023,0.379,0.862,170268,0.621,1,0.0,2,0.415,-7.423,1,79,0.283,124.081,user_24
4w2Furap0ZzaiK4J14E9sR,Think U The Shit (Fart),0.311,2024,0.0403,0.967,141639,0.545,1,0.000195,9,0.0809,-6.647,1,87,0.207,122.101,user_24
1xWkeSPhf3bZqHY7Ncz8vp,500lbs,0.485,2023,0.134,0.731,144390,0.667,1,0.0,7,0.114,-7.928,0,83,0.0815,123.042,user_24
7yfRb4seXT7w8zVMW0dXNa,Bittersweet,0.687,2024,0.564,0.44,191493,0.636,1,0.0,1,0.253,-5.73,0,73,0.0705,158.475,user_24
73f5rpLgydSRIvHzRLcJFF,Crazy,0.282,2023,0.0755,0.818,192000,0.435,1,0.0,4,0.207,-8.167,0,75,0.322,130.046,user_24
3K5yjMCFHN4TRWKj1zdKIQ,Yeern 101,0.362,2024,0.182,0.867,146087,0.761,1,0.0,11,0.0848,-6.646,1,71,0.142,138.004,user_24
1a73gcEg6h6Re6hHXoVltJ,FTCU,0.242,2023,0.0175,0.928,172138,0.458,1,0.000446,11,0.118,-6.751,1,89,0.187,144.995,user_24
2Gk6fi0dqt91NKvlzGsmm7,SAY MY GRACE (feat. Travis Scott),0.476,2023,0.0585,0.773,173253,0.635,1,0.0,10,0.132,-5.06,1,83,0.0452,121.879,user_24
1ytVc8fTgA7hAOOR0n4EH7,Sunday Service,0.535,2024,0.0888,0.851,166581,0.764,1,0.0,2,0.163,-2.876,1,70,0.365,153.019,user_24
35gu7pEQ2gOLUvskspCD3Y,Bachelor,0.567,2023,0.225,0.805,241533,0.63,1,0.0,1,0.204,-6.467,0,73,0.174,129.232,user_24
3kfhS2L56Wj8fBcu7xE47H,Turks & Caicos (feat. 21 Savage),0.314,2023,0.13,0.544,203442,0.496,1,0.0,0,0.166,-12.032,1,80,0.21,103.148,user_24
0zbGWzQkLY5wn4xyiLYEi0,Glizock & Wizop (feat. Key Glock),0.548,2023,0.0107,0.909,192508,0.564,1,0.0,2,0.109,-7.483,1,71,0.31,146.94,user_24
0SdBkFh6u5IHIXqlBu0NyI,Yeah Glo!,0.184,2024,0.0229,0.896,142703,0.657,1,0.0,11,0.137,-5.334,0,71,0.327,148.082,user_24
4xhsWYTOGcal8zt0J161CU,Lovin On Me,0.606,2023,0.0026,0.943,138411,0.558,1,2.19e-06,2,0.0937,-4.911,1,99,0.0568,104.983,user_24
6N7TGPYfGP2oxiy9Cpaz9G,Presha (with Lil Wayne),0.614,2023,0.00789,0.886,185453,0.558,1,0.0,1,0.133,-7.806,1,72,0.346,75.499,user_24
5ZJGv7aGdIr9IGpxzSG18T,Everybody (feat. Lil Uzi Vert),0.388,2023,0.027,0.736,180870,0.769,1,0.0,11,0.23,-5.546,0,87,0.258,137.947,user_24
79AHPJd8upvNxyK2qQcY8J,HISS,0.686,2024,0.078,0.745,192819,0.663,1,0.0,1,0.213,-5.056,1,88,0.423,167.137,user_24
48k4TP7v4OtZRnblRrIEQT,Cupid's Guidance,0.926,2024,0.295,0.835,185387,0.639,1,0.0,7,0.369,-6.827,1,72,0.364,146.03,user_24
0tCqfQ0MHZBYvsZ169ZnUM,Sorrys & Ferraris,0.35,2024,0.0554,0.689,167915,0.484,1,0.0,0,0.0666,-8.874,1,74,0.383,161.077,user_24
4iEoDBAgMJIzest7VsDgmT,Get In With Me,0.219,2024,0.133,0.612,120793,0.649,1,0.0,1,0.11,-5.553,0,74,0.384,158.9,user_24
1Y1jtaZOJYgXBl7lKdLc9o,A Cold Sunday,0.861,2024,0.318,0.58,107314,0.851,1,0.0,9,0.101,-3.17,0,81,0.238,76.704,user_24
1bZIs6zAOtFJLORZVojCUH,Ma non tutta la vita,0.691,2024,0.0771,0.758,190800,0.84,0,0.0,4,0.0903,-3.132,0,78,0.11,124.978,user_25
654Jxp6rUFgPckixlIusRJ,TUTA GOLD,0.77,2024,0.624,0.746,178468,0.742,0,0.000848,9,0.151,-6.837,0,89,0.0473,123.052,user_25
60NDVF7fFIq13aO9rIN80c,UN RAGAZZO UNA RAGAZZA,0.921,2024,0.0451,0.753,217031,0.859,0,0.0,3,0.119,-3.071,0,83,0.0796,128.0,user_25
2O7jON0xYyTaSkWj9wZXCJ,Sinceramente,0.406,2024,0.036,0.73,215714,0.803,0,0.0,3,0.14,-3.056,0,86,0.04,126.049,user_25
3qyidNdb5QNHLxAFJzTn6P,APNEA,0.558,2024,0.0704,0.666,180923,0.864,0,0.0,0,0.13,-4.394,0,80,0.345,130.104,user_25
5htUUUBlgHZ9fztWTTDEFm,Due Vite,0.133,2023,0.4,0.635,225653,0.541,0,0.0,2,0.0879,-6.157,1,68,0.0314,116.938,user_25
1MwyUklCSLF8heoph2ttFe,Pazza,0.665,2024,0.00344,0.703,168167,0.894,0,0.0,0,0.335,-3.846,1,80,0.0816,119.999,user_25
55leNp6KroYHp1x7FZueiq,La rondine,0.307,2002,0.066,0.623,268053,0.799,0,0.0,0,0.294,-4.864,0,71,0.0361,122.057,user_25
7Ggmq6P4cTVReTVyyxfLPP,A Fari Spenti,0.318,2023,0.00941,0.726,198182,0.788,0,0.000109,11,0.104,-5.59,0,60,0.209,132.236,user_25
6m4z69VDQ7zB2JQzTeWNom,DUE ALTALENE,0.399,2024,0.467,0.38,197143,0.564,0,4.25e-05,10,0.542,-7.373,1,80,0.0606,139.79,user_25
5mQTzYTDDob48mOP3U9k7Q,Tu No,0.355,2024,0.326,0.583,215609,0.628,0,0.0,3,0.199,-5.143,1,85,0.0346,122.002,user_25
37WCMrX9XnmmPCMY0aqZjo,Fino a qui,0.224,2024,0.249,0.605,232310,0.546,0,0.0,8,0.0899,-5.52,1,78,0.0369,130.065,user_25
3brte0lhdNMuHcCk0QW5Rz,OCCHI LUCIDI,0.229,2023,0.022,0.533,204544,0.633,0,0.0,11,0.0596,-6.372,1,66,0.033,139.95,user_25
2rYY4MbMVx90G1MYScP3Q9,La metà della mela,0.482,2023,0.00649,0.614,198328,0.64,0,0.0,1,0.0657,-5.311,0,58,0.0289,94.029,user_25
6RgeK0h4fZ7JRSqbVwPG3Q,Ricominciamo tutto,0.259,2024,0.0554,0.516,232800,0.686,1,0.0,4,0.118,-4.997,1,75,0.05,124.661,user_25
0M9Gug0AspBifEUJRAntYD,Un'Altra Storia (feat. Franco126),0.307,2023,0.609,0.524,201589,0.629,0,0.0,9,0.366,-6.38,1,60,0.134,105.458,user_25
40RfNjN5fm9DhlLAYkF6RL,Ti muovi,0.322,2024,0.0194,0.435,186388,0.572,0,0.0,6,0.115,-6.98,0,76,0.0371,148.495,user_25
3PYYiqmhooCNCGiiPTM5zS,Se Piovesse Il Tuo Nome - con Calcutta,0.342,2019,0.676,0.561,194519,0.461,0,0.0,1,0.323,-5.001,0,69,0.0512,82.13,user_25
3HcLSiQRogq09Rs1onC9Ji,Stupidi Ragazzi,0.362,2023,0.133,0.611,208787,0.843,0,0.0,6,0.256,-3.278,0,67,0.0694,135.888,user_25
1jrwVWP47VRYL0C2SgYfFF,A cena con gli dei,0.628,2023,0.0569,0.596,177708,0.787,0,0.0,1,0.127,-4.136,1,53,0.0332,144.045,user_25
0xHPRqG6pX4zTCZddJPlTZ,Solite chiacchiere,0.235,2023,0.0543,0.666,178074,0.57,0,0.0,4,0.0834,-6.155,1,58,0.0609,79.912,user_25
